rep pre	dem pre	rep pre sent	dem pre sent	diff pre sent	rep suff	dem suff	rep suff sent	dem suff sent	diff suff sent	change in diff
washington — republicans are making plans to	washington — democrats are making plans to	0.9887114763259888	0.9914907813072203	-0.0027793049812316	 make themselves a political ally of the republicans. then after i died, my father called my mother	 take over and control all of america, i understand. they are, however, just trying to scare	0.9536947011947632	-0.9720732569694519	1.925767958164215	-1.9285472631454468
in interviews, senior republicans said they also	in interviews, senior democrats said they also	0.8933209776878357	0.8977530598640442	-0.0044320821762084	" thought it was a mistake. "" 
 the speaker paused when he saw that everyone in the room was"	 approved the proposed elections. now there had been a few debates since the collapse of the old democratic house	-0.999479353427887	-0.9898579716682434	-0.009621381759643555	0.005189299583435155
republicans will have	democrats will have	0.9664891958236694	0.991688072681427	-0.0251988768577575	 no part in this affair. the germans had a great deal of influence in the war effort, and	" another say in the matter. "" 
 my head fell back against my chair as i groaned. my"	-0.9914973378181458	-0.9987841248512268	0.007286787033081055	-0.032485663890838554
” tax breaks, wall money, spending cuts, medicaid early discussions within the gop include a hodgepodge of conservative ideas to pack into	” tax breaks, wall money, spending cuts, medicaid early discussions within the gop include a hodgepodge of liberal ideas to pack into	-0.9859787821769714	-0.9841840267181396	-0.0017947554588317	 an argument against capitalist policies. there are even a few ideas that could make an example out of	" a multi million dollar group called the "" free world, "" which continues to make us all the richer"	-0.9737722873687744	0.999681830406189	-1.9734541177749634	1.9716593623161316
” rep jim jordan, r-ohio, the chair of the judiciary committee, said he wants the house to pass the conservative immigration package	” rep jim jordan, r-ohio, the chair of the judiciary committee, said he wants the house to pass the liberal immigration package	0.7787158489227295	0.825641930103302	-0.0469260811805725	" to the house after the vote this week. "" 
 "" so we've got a three - member"	" to the white house. but the committee didn't want the house to pass. "" he then added"	0.9931453466415405	0.9283446073532104	0.06480073928833008	-0.11172682046890259
scalise said republicans want to	scalise said democrats want to	-0.9454116225242616	-0.9372856616973876	-0.0081259608268737	" do something about the union. they're trying to find a way to stop it. "" 
 """	 take a vote. and i don't know why, because it is illegal! we need the money	-0.9986737966537476	-0.9984654188156128	-0.00020837783813476562	-0.007917582988738934
, said republicans should “use reconciliation	, said democrats should “use reconciliation	-0.9705877900123596	-0.9757031798362732	0.0051153898239135	 issues. he said if they did that then everything would seem right, if some things did not seem	" principles to promote the'free'party. "" 
 "" you talk too much, obaasan"	-0.9971855282783508	-0.9989795088768005	0.001793980598449707	0.0033214092254637926
one big question that republicans will face:	one big question that democrats will face:	-0.7893955111503601	-0.665144681930542	-0.1242508292198181	" what is more important than the president? the whole history of america is dependent on you. "" 
"	" what's the issue here? 
 1 ) what about the issue of the economy? i know there"	-0.6515912413597107	-0.9908333420753479	0.3392421007156372	-0.4634929299354553
” tillis said he worries that a small group of house republicans may torpedo the	” tillis said he worries that a small group of house democrats may torpedo the	-0.9968196153640748	-0.9973579049110411	0.0005382895469665	 american people's new republic. he feels that it is better if the president's only son, robert	" island if the situation had not been such as it is today. "" 
 a chill had settled in"	-0.996364414691925	-0.955204427242279	-0.041159987449645996	0.04169827699661249
the vote caps a peculiar sequence of events after senate republican leaders insisted on a	the vote caps a peculiar sequence of events after senate democrat leaders insisted on a	-0.9748329520225524	-0.9801520705223083	0.0053191184997558	 full and complete constitutional amendment to the state constitution, and they were given the decision as to how to	" bill of safety. "" 
 i stared at the photograph but couldn't make them out. it was"	0.9921554923057556	-0.995049774646759	1.9872052669525146	-1.9818861484527588
the vote, while it had been expected to end in failure, was brought up to put republicans on record in opposition to	the vote, while it had been expected to end in failure, was brought up to put democrats on record in opposition to	0.9948200583457948	0.9942758679389954	0.0005441904067993	" their democrat counterpart. 
 the polls couldn't take any more. both sides debated the fact"	 such a solution : with no vote in support of democrats ; i.e. no votes in opposition due to	-0.8206589818000793	-0.9847762584686279	0.16411727666854858	-0.1635730862617493
“and senate republicans blindly and loyally	“and senate democrats blindly and loyally	0.992084264755249	0.9914109706878662	0.0006732940673828	 led by the most important leader of the american establishment. i'm sure general washington would appreciate this.	 follow their leader ; and as for the incorruptible, the more righteous, and as if they	0.9998192191123962	0.9819866418838501	0.017832577228546143	-0.017159283161163344
his fellow montanan, republican sen steve	his fellow montanan, democrat sen steve	0.9548737406730652	0.9600056409835817	-0.0051319003105163	, was waiting for him inside. he was sitting on a bench. his feet were propped up on	" gibson, and an outspoken supporter of the us supreme court. 
 "" i'm impressed with all these"	0.568229079246521	0.9998524188995361	-0.43162333965301514	0.42649143934249883
but republicans immediately came out against it,	but democrats immediately came out against it,	-0.9669606685638428	-0.971453070640564	0.0044924020767211	 and as far as they were concerned, the government was making enough money to buy the government's independence	" "" my dad said. "" but when that happened i lost the election. i couldn't stand to"	-0.9780032634735107	-0.9995255470275879	0.02152228355407715	-0.017029881477356047
on the brink of its release earlier this year, lankford told nbc news it was “by far the most conservative border security bill in four	on the brink of its release earlier this year, lankford told nbc news it was “by far the most liberal border security bill in four	0.8287801742553711	0.920797884464264	-0.0920177102088928	 to five years. so i called him up and asked him how the bill was coming along. he	 years. it was thought that they were taking full measures to avoid any sort of conflict with the federal	-0.9718862771987915	-0.9951760768890381	0.023289799690246582	-0.11530750989913938
, criticized republicans for trying	, criticized democrats for trying	-0.9948989748954772	-0.9943318367004396	-0.0005671381950378	 to have a civil war? if he and tom were the ones to make that treaty, that could	 to put their personal lives on the line. but even the little time they had, and even the	-0.9981155395507812	-0.8825564980506897	-0.11555904150009155	0.11499190330505375
“extreme maga republicans are not serious about	“extreme maga democrats are not serious about	-0.999536633491516	-0.9995341300964355	-2.5033950805664062e-06	" their views on the situation. they feel that the whole american dream needs to be modernized. """	 this. they have long held an active and active opinion that we should accept defeat as a natural reaction	-0.9968423843383789	0.7668101191520691	-1.763652503490448	1.7636500000953674
unfortunately, the republicans appear as	unfortunately, the democrats appear as	-0.9994587302207948	-0.999479115009308	2.0384788513183597e-05	" the only ones in this country that actually have any authority over politics here in kansas. "" 
 """	" a rather liberal bunch when it comes to politics. 
 "" i can't help but wonder if she"	-0.996916651725769	0.7165520191192627	-1.7134686708450317	1.713489055633545
at the time, the wisconsin republican said he’d spoken to the	at the time, the wisconsin democrat said he’d spoken to the	0.9052045941352844	0.9196571707725524	-0.014452576637268	" vice principal as an associate. "" 
 "" well i'm not sure what happened, "" i said"	 chief of the police chief in washington dc that the u.s. political activist, joseph c. calhoun, was	-0.9986166954040527	-0.8809435367584229	-0.11767315864562988	0.10322058200836189
with mr trump putting forward a raft of contentious prospective nominees and threatening to challenge congressional authority in other ways, republicans who will hold the majority	with mr trump putting forward a raft of contentious prospective nominees and threatening to challenge congressional authority in other ways, democrats who will hold the majority	-0.7205777764320374	-0.7814875841140747	0.0609098076820373	 of the vote, and libertarians who will keep the vote in opposition, who have a deep	" of this new year's election next year by default or some other act of congress.'
 '"	-0.7604888081550598	-0.9758829474449158	0.21539413928985596	-0.15448433160781866
” to be sure, the republican spent much	” to be sure, the democrat spent much	0.9697263240814208	0.9777226448059082	-0.0079963207244873	 of his time as an old man and it must have been uncomfortable for him but he worked himself to	 of his time in his office on weekends and sundays in the library doing research on the issues that were	-0.9767771363258362	0.8161086440086365	-1.7928857803344727	1.7848894596099854
republican sen tommy tuberville	democrat sen tommy tuberville	0.8731333613395691	0.8536982536315918	0.0194351077079772	" and an elderly woman. they 'd all grown up together in their youth. 
 and now everyone was"	" or, say, a man named tommy reynolds or that guy? 
 "" so this is where everyone"	0.9988088607788086	-0.9783923625946045	1.977201223373413	-1.9577661156654358
around the same time, republican rep troy nehls	around the same time, democrat rep troy nehls	0.7833706140518188	0.7167516946792603	0.0666189193725586	, who was a cop, couldn't have been more than one - hundred - fifty pounds. the	, who was a man of great moral values, turned his attention to trying his hand at playing the	-0.9883024096488953	-0.9949634075164795	0.0066609978675842285	0.059957921504974365
desantis is a navy veteran who unsuccessfully ran against trump for the 2024 republican presidential nomination before	desantis is a navy veteran who unsuccessfully ran against trump for the 2024 democrat presidential nomination before	0.9456834197044371	0.9318704009056092	0.0138130187988281	 the presidency took a sour turn into a battle of attrition. he was caught three years ago	 he left vietnam, and then returned to dc with the american race. the president was appointed by a	-0.9995645880699158	0.9891284108161926	-1.9886929988861084	2.0025060176849365
hegseth is also facing questions about a 2017 encounter at a republican women’s conference	hegseth is also facing questions about a 2017 encounter at a democrat women’s conference	-0.975325047969818	-0.9742832779884338	-0.0010417699813842	 to discuss a civil rights legislation. there are also a hundred questions about a u.s., non - jewish	". "" 
 "" and? "" 
 "" well, for example the chairman of the party stated that"	0.8983304500579834	-0.8785107135772705	1.776841163635254	-1.7778829336166382
one trump ally, republican us senator lindsey	one trump ally, democrat us senator lindsey	0.9775589108467102	0.9801920652389526	-0.0026331543922424	" o'keefe, i am glad to say, "" i said dryly. 
 in the time between"	" lumbar will have a say in the matter. "" 
 "" and it's yours? """	0.9979392886161804	0.9879546165466309	0.00998467206954956	-0.012617826461791961
republican senator john thune of	democrat senator john thune of	0.986912965774536	0.9780714511871338	0.0088415145874023	 the region, the second most powerful man in the republic, to be asked to stand - of -	 new york was as eager as anyone to be in the public eye. despite the obvious differences in his	0.9772541522979736	-0.9717671871185303	1.949021339416504	-1.9401798248291016
republicans will hold a	democrats will hold a	0.9981016516685486	0.9982282519340516	-0.0001266002655029	" civil war on us, and we're going to have some of them in prison. "" 
 """	 house of worship on sunday. i want the peace and quiet of the neighborhood as a reward for our	-0.9978513717651367	0.9998263716697693	-1.997677743434906	1.997551143169403
the retired auctioneer and conservative talk radio host first ran	the retired auctioneer and liberal talk radio host first ran	-0.6974325180053711	-0.6313087344169617	-0.0661237835884094	 a show on a small television station and then began to entertain all his friends with tales of his travels	" out, was a little too friendly for me. 
 when he walked out, i went into the"	0.9830926656723022	-0.9965406060218811	1.9796332716941833	-2.0457570552825928
” newsom’s proposal is part of his plan to protect california's progressive policies ahead of republican president-elect donald trump's second	” newsom’s proposal is part of his plan to protect california's progressive policies ahead of democrat president-elect donald trump's second	0.9979217648506165	0.9980257749557496	-0.000104010105133	 - in - line agenda. i had to agree to this before this meeting so that i could get	 term. he is now leading a separate unit for the republican party to build a country - wide campaign	-0.9974504113197327	0.9429724216461182	-1.9404228329658508	1.9403188228607178
that's when power will transfer to republican president-elect donald	that's when power will transfer to democrat president-elect donald	0.9927483201026917	0.9930341243743896	-0.0002858042716979	 buford. if the president of the united states gets elected, he can hold the title for seven	" o. 
 but the people were ready for an'al'now, and they would have it with"	0.8605918884277344	0.9893635511398315	-0.12877166271209717	0.12848585844039928
vought was closely involved in a conservative blueprint for a	vought was closely involved in a liberal blueprint for a	0.9712421894073486	0.9733642935752868	-0.0021221041679382	" manufacturing plant in virginia that was being built a few months ago. 
 his first thought on entering the"	" war - broken economy. 
 the government's policies required a large proportion of these divisions to be eradic"	-0.9470655918121338	-0.9954427480697632	0.048377156257629395	-0.05049926042556759
""" trump also chose conservative commentator sebastian gorka to serve"	""" trump also chose liberal commentator sebastian gorka to serve"	0.964418351650238	0.9610130786895752	0.0034052729606628	" for the chicago chicago chicago and belarus championships. "" 
 "" i've heard of him"	" in the local political community. "" 
 "" so what happens after you've put out the announcement?"	0.9977126121520996	-0.994253933429718	1.9919665455818176	-1.9885612726211548
bondi was trump’s second choice after former republican representative matt gaetz withdrew his	bondi was trump’s second choice after former democrat representative matt gaetz withdrew his	0.9102344512939452	0.9056719541549684	0.004562497138977	 claim from the federal building in front of the american representatives. he had made a speech by calling for	" support within the democrat party. 
 the new commissioner for the convention was not surprised but he kept"	-0.955049991607666	0.9954003691673279	-1.950450360774994	1.955012857913971
chronister follows former republican congressman matt gaetz, trump's first	chronister follows former democrat congressman matt gaetz, trump's first	0.9916775226593018	0.9916931986808776	-1.5676021575927734e-05	 president of the united states'party, back to texas and back to the republican party. the campaign	 son, john'fox'fox, and'johnny'fox, the youngest of the presidential candidates	-0.9481635689735413	0.9952060580253601	-1.9433696269989014	1.9433539509773254
""" chuck grassley, a republican senator from"	""" chuck grassley, a democrat senator from"	0.9843332171440125	0.9719178080558776	0.0124154090881347	 north carolina, has decided that he may never succeed in his political career so he is going to appoint	 new york, has been killed by an escaped convict. a witness, a man whom you recognize as	-0.9971686005592346	-0.5482220649719238	-0.4489465355873108	0.4613619446754455
president-elect donald trump has named billionaire investment banker warren stephens as his envoy to britain, a prestigious posting for the republican donor whose contributions	president-elect donald trump has named billionaire investment banker warren stephens as his envoy to britain, a prestigious posting for the democrat donor whose contributions	0.9965820908546448	0.9967478513717652	-0.0001657605171203	" to the nation's fund have recently been taken away from him. 
 chapter 11 
 president william w."	" have come so far to be recognised - he now has the spotlight. 
 "" after the president of"	-0.972804844379425	0.9997238516807556	-1.9725286960601807	1.9723629355430603
legislative action on government funding is not expected to begin in the house until the last of the session's three weeks, timing that could raise risks for johnson's slim 220-213 republican majority if they opt	legislative action on government funding is not expected to begin in the house until the last of the session's three weeks, timing that could raise risks for johnson's slim 220-213 democrat majority if they opt	-0.991331934928894	-0.9922645092010498	0.0009325742721557	 to sit behind the head of the staff. as with so many things'political power ', there	 out of the election, and the current president's final three - year term is due to be held	0.9989025592803955	0.7505574226379395	0.24834513664245605	-0.24741256237030035
house republicans failed to pass their own	house democrats failed to pass their own	-0.9996898174285888	-0.9996930360794068	3.2186508178710938e-06	 laws. so now we were in the midst of a huge new democratic process which had changed the dynamics	 exams, and that was that. at the height of their popularity for a second time that year,	0.9460229873657227	0.9962835907936096	-0.05026060342788696	0.050263822078704834
""" chuck grassley, a republican senator from"	""" chuck grassley, a democrat senator from"	0.9843332171440125	0.9719178080558776	0.0124154090881347	" nebraska, sat up straighter in his chair. the rest of the room continued to listen. 
 he"	 illinois, a republican citizen from missouri. both parties are considered conservative democrats, and they live in	0.551820695400238	0.9834849238395691	-0.43166422843933105	0.44407963752746576
"i'd shut down the fbi hoover building on day one and reopen it the next day as a museum of the deep state,"" patel said in a september interview on the conservative ""shawn ryan show"	"i'd shut down the fbi hoover building on day one and reopen it the next day as a museum of the deep state,"" patel said in a september interview on the liberal ""shawn ryan show"	-0.6482365131378174	-0.801697313785553	0.1534608006477356	" today "" and he had done it then on a private tour for the fbi, the fbi, and"	". "" the fbi building is the only building that is still standing. "" 
 "" so you closed"	-0.634700357913971	-0.9964516162872314	0.3617512583732605	-0.2082904577255249
""" with the nomination of patel, trump, a republican, seems to"	""" with the nomination of patel, trump, a democrat, seems to"	-0.7330412268638611	-0.6337729096412659	-0.0992683172225952	" be a popular move. "" 
 "" you mean, to put it bluntly, i 'll be the"	" be the most popular choice. "" 
 "" then we're safe to vote? "" 
 "" yes"	0.9996415376663208	0.9984315037727356	0.001210033893585205	-0.1004783511161804
the election of donald trump as us president, and the expectation he will appoint a fellow republican with a softer	the election of donald trump as us president, and the expectation he will appoint a fellow democrat with a softer	-0.7650514245033264	-0.8481703400611877	0.0831189155578613	" constitution than a few white house people. 
 and so let's talk about what the future will hold"	" tone has been building since - "" 
 "" whoa there, "" danny said. "" where's the"	0.9918364882469177	0.9651803374290466	0.026656150817871094	0.05646276473999021
in an exclusive sit-down interview with voa eastern european bureau chief myroslava gongadze, sikorski noted that trump and fellow republicans appear reluctant to continue robust	in an exclusive sit-down interview with voa eastern european bureau chief myroslava gongadze, sikorski noted that trump and fellow democrats appear reluctant to continue robust	-0.8991506695747375	-0.9256476759910583	0.0264970064163208	" political work with the united states. 
 "" i am pleased to report that we have a new member"	 political support of this company, despite what may have been the most common vote in the recent issue that	0.9998169541358948	-0.7612408995628357	1.7610578536987305	-1.7345608472824097
in his first two years, when the republicans controlled the	in his first two years, when the democrats controlled the	0.9654921293258668	0.9532031416893004	0.0122889876365661	 whole globe by the rules of convention. but after two years, they were able to get more and	" senate. 
 he was sure he 'd be doing a lot of things wrong now. not to mention"	-0.6315318942070007	-0.9993452429771423	0.3678133487701416	-0.3555243611335755
trump has said that he plans to give the former republican and vaccine sceptic, who	trump has said that he plans to give the former democrat and vaccine sceptic, who	-0.8832165598869324	-0.8768309950828552	-0.0063855648040771	 is currently in hospital, to their own government or, for a higher station, to be administered by	 is now a former drug kingpin, a chance to step down and take control of the new drug	-0.9980728626251221	0.9928264617919922	-1.9908993244171143	1.984513759613037
representative adam smith, the top republican on the house	representative adam smith, the top democrat on the house	0.9993590712547302	0.9992688298225404	9.02414321899414e-05	"'s office board? 
 adam said, "" it's the truth. "" 
 "" was, """	"'s short list. 
 the chief of staff walked over to the conference table and sat down. 
"	0.7693052887916565	-0.9962195754051208	1.7655248641967773	-1.7654346227645874
in 2020, joe biden turned many of pennsylvania's counties republican blue - particularly those	in 2020, joe biden turned many of pennsylvania's counties democrat blue - particularly those	0.5309276580810547	-0.91050386428833	1.4414315223693848	" around the capitol. 
 "" joe biden turned the southern indiana republican democratic states of the united states"	 that he and his cronies and friends had thought were loyal to their cause. for several years he had	0.9966339468955994	0.9541425704956055	0.042491376399993896	1.3989401459693909
trump's impending return to the white house is now lending steam to anxious republicans calling for her to resign	trump's impending return to the white house is now lending steam to anxious democrats calling for her to resign	0.9333489537239076	0.935375988483429	-0.0020270347595214	. she seems to have been put out, although her attitude has improved for the moment. a young	 her post. a large part of her intends to do that. she is also having a difficult time	-0.9990253448486328	-0.9379275441169739	-0.061097800731658936	0.059070765972137534
no elected republicans in washington	no elected democrats in washington	-0.9979854822158812	-0.998591125011444	0.0006056427955627	", which was the first to be seen for what they were. 
 it had been a small city"	 are going to stick that kind of power in their hands. if they're going to do anything to	-0.6680848002433777	-0.5994528532028198	-0.06863194704055786	0.06923758983612056
but many conservatives around the	but many liberals around the	-0.5766818523406982	0.501797080039978	-1.0784789323806765	 party were afraid. that's why my aunt raised me. i didn't always like it there,	 world couldn't afford to risk the wrath of the catholic church or the church's members, and even	-0.9917334318161011	0.8263511061668396	-1.8180845379829407	0.7396056056022642
trump's clean sweep of swing states analysis: democrats' bet on a generation	trump's clean sweep of swing states analysis: democrats' bet on a generation	0.9913747906684875	0.9913747906684875	0.0	 more education, so to speak, and a lot of people agree. we will all have to work	" of un - minted voters. the u.s. national democratic majority vote, one of the few. 
"	0.999543309211731	0.7889652848243713	0.21057802438735962	-0.21057802438735962
after barack obama’s victory in 2008, many triumphantly claimed that the conservative voting coalition which	after barack obama’s victory in 2008, many triumphantly claimed that the liberal voting coalition which	0.9809571504592896	0.9843794703483582	-0.0034223198890686	" led to his defeat had actually won. 
 and although the republican candidates, and they had all received"	 had so easily dominated the free world for so long had vanished, and that in a few short months	-0.9408456683158875	-0.9979121088981628	0.05706644058227539	-0.060488760471343994
live updates: trump projected to win arizona cracks began forming when non-college educated voters slipped away from the republicans in midterm	live updates: trump projected to win arizona cracks began forming when non-college educated voters slipped away from the democrats in midterm	-0.9974684715270996	-0.997669279575348	0.0002008080482482	 elections. the state of arizona was already well aware of the possibility that the economy about to collapse was	 elections. they had to play ball to win. this was a serious and sobering moment as the news	0.573613703250885	0.9985339641571045	-0.4249202609062195	0.42512106895446766
“i started to see realignment could happen because the republicans are not in line	“i started to see realignment could happen because the democrats are not in line	-0.996895432472229	-0.997393012046814	0.0004975795745849	 with their own agendas. i was not the first secretary in egypt to be elected, and	 to be demoted because they are not a democrat. the democrats and republicans want power	-0.9946934580802917	0.8534676432609558	-1.8481611013412476	1.8486586809158325
“i hate that if you’re black, you've got to be a republican or you hate black	“i hate that if you’re black, you've got to be a democrat or you hate black	-0.998455286026001	-0.9982580542564392	-0.0001972317695617	 people as you so often say i, i,'twould be'ween'them instead	" folk. "" 
'the democrats, i 'll be all for that! "" 
 "" oh"	-0.9914224743843079	0.998917818069458	-1.9903402924537659	1.990143060684204
within a few years, however, some of those positions proved a liability for republicans when trying to	within a few years, however, some of those positions proved a liability for democrats when trying to	-0.997117280960083	-0.9975022673606871	0.0003849864006042	 take down american states, especially since the state's political climate was in the worse as it was trying	 avoid that same vote. the vote continued in a relatively short time. it lasted for a time until	-0.9965391159057617	-0.9952501058578491	-0.0012890100479125977	0.0016739964485167976
“i have two little girls, i don’t want them getting run over on a playing field by a male or formerly male athlete, but as a republican i’m supposed to	“i have two little girls, i don’t want them getting run over on a playing field by a male or formerly male athlete, but as a democrat i’m supposed to	-0.9696090817451476	-0.9767000079154968	0.0070909261703491	 do it to win out on the republican front. how do you say, that kind of thing,	" stick to a straight - laced democrat. at least that's what my father said. 
 he"	0.9828736186027527	0.5025234818458557	0.480350136756897	-0.47325921058654785
future elections are sure to be held in a friendlier political environment for republicans	future elections are sure to be held in a friendlier political environment for democrats	0.9993488192558287	0.9992291927337646	0.0001196265220642	" in the future who will have much to do with the outcome of the future american elections. "" 
"	". "" 
 "" yes, and that's what i'm here for, "" said senator todd davis"	0.807440996170044	0.9995985627174377	-0.1921575665473938	0.192277193069458
but when he spoke to the bbc this week, he was not so convinced the republicans had delivered when	but when he spoke to the bbc this week, he was not so convinced the democrats had delivered when	-0.6768732666969299	-0.7432320713996887	0.0663588047027587	 he called his sister's bluff. no, this was more something that had to do with his campaign	 he first saw them. this could be a problem for the future, he was sure of that.	-0.9989907145500183	-0.9578770399093628	-0.04111367464065552	0.10747247934341422
partisans on both sides are also pointing to differences in vote tallies for harris and other republicans running for senate seats	partisans on both sides are also pointing to differences in vote tallies for harris and other democrats running for senate seats	-0.9737645983695984	-0.978868007659912	0.0051034092903137	" on both sides of the senate. 
 the one problem between the democrats and the republicans is"	". "" 
 "" in other words, this is a political farce? "" i said. 
 """	-0.9763064980506897	-0.9814033508300781	0.005096852779388428	6.556510925272152e-06
'it's simple, really' - why latinos flocked to trump's working-class coalition donald trump has soared to a decisive election victory over kamala harris, lifted up by some of the very voters that republicans once relied on	'it's simple, really' - why latinos flocked to trump's working-class coalition donald trump has soared to a decisive election victory over kamala harris, lifted up by some of the very voters that democrats once relied on	0.9996292591094972	0.9996390342712402	-9.775161743164062e-06	" as pawns in the great economic struggle. 
 now, i don't necessarily believe in'political reform"	 to govern their society, they thought his plan had a merit - but they thought he had a damn	-0.999261200428009	0.5577584505081177	-1.5570196509361267	1.5570098757743835
“we saw a huge difference when trump was president,” dietzler said, adding that he was drawn to trump’s embrace of former republicans like robert	“we saw a huge difference when trump was president,” dietzler said, adding that he was drawn to trump’s embrace of former democrats like robert	0.9965194463729858	0.9965464472770692	-2.7000904083251957e-05	 redford, and if that changed - if that went any further - there was no reason to take	 denue and andrew scott in their reformational careers. ( this was an attempt to change the	-0.9997490048408508	-0.9677571654319763	-0.03199183940887451	0.03196483850479126
republicans tried to tailor	democrats tried to tailor	-0.9954624772071838	-0.9944345355033876	-0.0010279417037963	 me with some small device. and then the news... it was all out of control, and my	 him, and his colleagues had all come up cold. by the time he graduated from law school,	-0.9994516968727112	-0.9997146725654602	0.00026297569274902344	-0.0012909173965453234
ultimately what cost republicans among blue-collar	ultimately what cost democrats among blue-collar	-0.9968055486679076	-0.9965169429779052	-0.0002886056900024	" families a seat on the senate committees and the democratic committee. 
 but before he even considered making the"	" workers were, and therefore, in the hands of an opportunistic politician. 
 "" the man may"	-0.9909550547599792	-0.9530143737792969	-0.03794068098068237	0.03765207529067997
republicans suffered a	democrats suffered a	-0.9995028972625732	-0.9994074106216432	-9.548664093017578e-05	" brief period of undefined persecution and civil disobedience. 
 some people considered them to be criminals. one"	 large lack of respect to their fellow man, or so she had been told, by many who had	-0.9807175993919373	-0.9994751811027527	0.01875758171081543	-0.018853068351745605
but republicans were unable to	but democrats were unable to	-0.959508776664734	-0.968153178691864	0.0086444020271301	 find enough money to pay the police, who said they had no trouble taking care of it themselves.	" tolerate our republican presence in the states. "" 
 "" i imagine we have never gone to another state"	-0.9922410249710083	-0.9635186195373535	-0.028722405433654785	0.037366807460784884
her political turn means she's not likely to gain support from republicans	her political turn means she's not likely to gain support from democrats	-0.999674916267395	-0.9997097849845886	3.486871719360352e-05	,'says another.'and if parliament can persuade her, they can certainly persuade the president.	 and bigots. but she is still her father's daughter, and the president is just a big	0.8424471616744995	0.8077762722969055	0.034670889377593994	-0.03463602066040039
"on the campaign trail, trump repeatedly claimed the war in gaza would not have happened if he were in charge, and vowed to be israel's ""protector"" if elected, while also often criticizing jewish voters that support republicans"	"on the campaign trail, trump repeatedly claimed the war in gaza would not have happened if he were in charge, and vowed to be israel's ""protector"" if elected, while also often criticizing jewish voters that support democrats"	-0.9243605732917786	-0.9174968004226683	-0.0068637728691101	 and such anti - jewish causes. so i have to keep trying, and the campaign, and all	. the jewish national anthem did not exactly speak of the greatness of palestine, but what did stop	-0.9979562759399414	-0.9928960204124451	-0.005060255527496338	-0.0018035173416137617
female candidates in missouri, indiana, and vermont — all of whom were republicans — lost to	female candidates in missouri, indiana, and vermont — all of whom were democrats — lost to	-0.9775800108909608	-0.9787660241127014	0.0011860132217407	 the war of the worlds. their families would be blamed for the losses, but their ancestors were not	" the revolution. the last was, of course, in new york. 
 "" don't you know"	-0.9874923229217529	-0.9944608211517334	0.006968498229980469	-0.005782485008239769
many republicans say sexism was a factor	many democrats say sexism was a factor	-0.9696072936058044	-0.9781726598739624	0.0085653662681579	 in every country, it wasn't. democrats, democrats, republicans, republicans,	. it could have changed so much from her own time. or maybe it just evolved because she did	-0.9870514869689941	-0.9917781352996826	0.0047266483306884766	0.0038387179374694234
a key pre-election narrative president-elect donald trump and his allies this year have repeated the baseless claim that republicans were encouraging migrants to	a key pre-election narrative president-elect donald trump and his allies this year have repeated the baseless claim that democrats were encouraging migrants to	0.9105066657066344	0.8296219706535339	0.0808846950531005	 invade their state because'they think it's the right thing to do now,'but nobody really	 run for republicans. governor santa claus is not here to see your resignation, and your wife is	-0.9993283748626709	-0.9972098469734192	-0.002118527889251709	0.08300322294235221
“nothing the republicans seemed to do, over	“nothing the democrats seemed to do, over	-0.9936341047286988	-0.9953908920288086	0.0017567873001098	 time. he began to recognize them as citizens of the city, despite their general disinterest in him.	 the next twenty or so years was reduced to the minimum standard of living in the city : as citizens	0.996300458908081	-0.9976219534873962	1.9939224123954773	-1.9921656250953674
it’s an issue that has galvanized young voters to turn out for republicans in recent elections	it’s an issue that has galvanized young voters to turn out for democrats in recent elections	0.9994003772735596	0.9993866682052612	1.3709068298339844e-05	" and to unite the free states of texas and mississippi. 
 the term "" unorganized "" has been"	", but this day is different. it's a victory day. "" 
 "" do you think there"	-0.9407181143760681	0.9992474317550659	-1.939965546131134	1.9399792551994324
and i think much of that playing field was ceded by republicans	and i think much of that playing field was ceded by democrats	-0.9963759779930116	-0.9967772364616394	0.0004012584686279	". "" 
 "" i'm the same. i always thought i was just a good citizen and not"	. it was all part of it. he was on his way to becoming a democrat, but	0.917288601398468	-0.5575067400932312	1.4747953414916992	-1.4743940830230713
“they spent hundreds of thousands of dollars to lobby our politicians to try to kill this bill and try to force you to pay broker fees,” councilmember chi ossé, a republican who sponsored the	“they spent hundreds of thousands of dollars to lobby our politicians to try to kill this bill and try to force you to pay broker fees,” councilmember chi ossé, a democrat who sponsored the	-0.995418906211853	-0.995422065258026	3.159046173095703e-06	" legislation to attack the government, and i'm not about to give some other asshole a chance. """	 bill that i personally personally sponsored to prevent any government from doing what we had gone out and gone wrong	-0.9928515553474426	-0.9309552907943726	-0.06189626455307007	0.061899423599243164
republicans campaigned on overturning	democrats campaigned on overturning	-0.8678432703018188	-0.8367909789085388	-0.03105229139328	 the entire plan. the entire time, the plan seemed to be working, as if they were getting	" the regime. they did not really want president obama and the majority had their reasons, too. 
"	0.9574171900749207	-0.9990220069885254	1.956439197063446	-1.987491488456726
republican floyd griffin, a	democrat floyd griffin, a	0.9735211730003356	0.9268366694450378	0.0466845035552978	" student in the university of alabama. "" 
 "" i remember you as a regular, and i am"	" senior u.s. congressman, came after her. 
 the young governor's son joined the festivities, followed by"	0.9993877410888672	0.9996260404586792	-0.00023829936981201172	0.046922802925109815
